line_id,jv_id,account_number,auxiliary_id,debit,credit
2277,2891,gyiyWFaP3nJ6Kb2v6i8dboPZ1ZP7vBCaga9f8cjB81pa06RqAY,nTXnfXtbuZIWRQl8mvXnPWyC0mlu4M55Dw8aTQ3lkuciJYS8Yo,243.16,234.07
2278,2886,1jvr5qEyMeOmsY96trQfxfBDITzTCGef5gxU5SPN2E3o8AxWy2,y1gMGpc0t6VTZ96YZF3FEjWUWuj6MyjkDHBflZi8vQWyYLYHps,958.97,333.55
2279,2474,DVylFPdmugJTtLO15Xpcd4RCiP4ZSFofKOHGpn8A8F6Fa5M6Rl,noqF6b6cwSojMgSjEBoVknAJD3hPdHGTDubN2Tw2nwnqXjErOW,176.40,405.27
2280,2719,Ot4cAqQj5g4F0yDmjoztM1lRGxQ8IkovLAu1a3R1PMrUz4g125,oi4eW3SwY3fkCTutlI6AzBhpJeHQ58xvEWZDj2oVSNm0lJk6X7,766.05,528.64
2281,2122,nbXcIgL2aQYIQ1TdbFZgonxtAhZGHhTekXnoXezIGuoaA7LOlG,JOBxC3arao7BvO4YaRLkzcfpcdsDGgrf1oJpTkzyYDqdpkzLb5,144.21,981.20
2282,2906,rkorMKVoEHUQXk8K9pQMHu9zh7XBDdU02HJ02OAiLrUJX0xYoY,GwDjqDXm9oWpwwfuJFaGLmAHgYv8oBSKcVKWYi5Ueli2mqGmcz,976.00,598.13
2283,2727,B8D54HMpxoFBcbbDqweIopD0AKMfyDchbaclkVSqyspKAGRCAR,XZE4XH40V0LyqTxHBFROBbaY8IlGRmuDfOpFbKlaiqYV6myIri,801.93,24.87
2284,2294,wM7VEpNfaQNYSaURgNAKz4IP1BV6X7nEgUs386IT8cVvFL0hfc,azuPMSIa5r0VWapNgJ9P6KkSqvATbXeYe79GDcrrXGt3TZFPIH,745.63,889.64
2285,2563,O2XPxl0qviCPzRakwfuNZe99e76dyaMIoPkcAYPNPeh2Ztdmyc,JrFnNTdwWvQqFJE3vcrbfoTEr6fmj9a0SbNWGxDgP6UEtGnkCn,392.21,934.64
2286,2297,8C2RzkDWlUNpCFfWkyfSBLotKNkQplFY2VFYu12XSynsMqWdPb,JPYeC7XLzL2mTkFnf6SSIYA3E2IIRQ4NaQEnGZRvwcPxtH50Dj,800.26,649.98
2287,2041,HShi5lrNSYkWKLC58ORpRhrOhiC9PhEwRvsYcj77r9vbNTCc5U,yIIUAixXzufIYWTmQPVecCMMVQfX7Ulq6dqp0neSJKZIucMiou,125.31,762.01
2288,2351,XW6azEnwRdQP2lZL8raDped1LE37QJXcOfQMDkQvGi7EEDjvcr,j3dXdIN69JNoHdmfKbKvt1l25EwI8ydW6AF6IXy1QKIWwHcKG2,84.38,862.76
2289,2408,hjQm2cm3kQAvgHGw8ASSe1vXKDcsLwKhNSyPRu1CKqvJbuAZ1J,9EXZE0h4kBtRnLNKhB5IAESD25aFhyWzM9glnfSeInZi4j7b9l,974.10,929.78
2290,2527,CtDyZSqmucSTVxFIX12ue7pyWMvMJ63x3VNeSDLm9X0f3UI8hO,Mxmq2sQtDW9GcStX65N6FqHqx2AFd8iA8jfoaJyqNIgYjDyOWc,625.73,861.90
2291,2566,53O3emTOhpo6MsA5m91PqKr8lwJMlWwxsNwygMnffPm412zqfq,nknHEKanqVbmceh7McEGTV6LguheGKMjM7MvIXWghYcIxjlwuR,361.54,345.35
2292,2489,1PeNxOSEEBvk8grKBeNB1AS1xs6Jr1VSVYzdCfkQl3f4QO5nc6,pN0XMZGQkFISlEOkIBbMaAQ1lm7jDA3yeodzErHTSBdmWKET81,405.03,583.80
2293,2019,8LjOgKxpKfoWOwt4nU3fIgc3e8zr51tPni1RBYCQdeyJ5S68kt,ZivhbuWldw7hUVoym2aZsxvNnjzvkNpdPTRqUyJgzH3DCnDbEp,388.53,903.48
2294,2370,VWVoxLIfJZ9tvonamo1eRVBoVYRhZzQNkDe5xCxa4dMPbC5dwz,EtZK1TtgPmu3mLNaJ2KLJpV2O6eWvYSr1DuDP8mbJwaEAMNAxA,811.90,212.04
2295,2394,H3af8b6zFigAXZQi0F2fTkf1OlifnQevZpq5QrBksRPZr0GqkL,YnzlVfbuervWUTVbjUo9iCjz3QUNbyry1xXdOlUBeZXzHLeTqN,122.42,716.37
2296,2630,DqoFY9UJanJVHJWsYKrJmjxVHr1xH450S3Ls50DXzIRWiYJjIy,bApdgVA5sAjoyVmynS0iWFyjWo9hP1MXpwEUws9DjsRgYtu51e,766.46,711.14
2297,2949,RWIsEpx82tqbbnIsV2FtljHJZIngr8VR1FYANF24xhSLnxSRkl,hwesyaObkf7zbleACpdQ4sAjO2gArB8ilyOhnJ5Lh1MdAhL7Uk,32.93,44.89
2298,2707,8Tv5pxbxNY7UaOrtSMEyThpDTZfkYJt8gu1kEd2zOCJ8s44Ay9,ZSXIHrzKSMjsr7GvjKBJowga5L4r7GcmMe96TUxyHzCsn9IFv5,282.41,28.34
2299,2938,A1koHlGJrwE6XH5xilKCt0MurwHpSfdAvOCsbsleam79TkN628,Ds3kmaupMB8bgDB1WlOArn0hXblkvGAY4lDDpYUA08OWmbiET9,975.93,521.65
2300,2619,YpLRHyx9LlXlG3fxarxjPON0Lx5C4WZE5KXKgtvcxlRyq0IZRI,dBhAsZAHcuhTtiEckHxd1UmsNGjmPYiG3rq2DygeQoolg7hr7M,8.88,530.10
2301,2848,u3lQMu9yQG1Gp5kPO0UKC7pjeMlCn1cPbhIlLUesGrGyQXLpvw,UdDvR1D4zInFrfhNp5F2EBmgIPd8j3wIv5PosyRdPALKtHaPCC,555.96,799.00
2302,2243,mKekjCqvLab3cxDRtiatunJhxfw0rfU7L0WqyJEUnNz89o2Zvb,01ncTcja9W8HnP2uXZw6z7gQcPbXvaV5UHMIVL69NupzRk3fJH,371.15,819.39
2303,2232,O7ZpsGToOIJgE1F00qmhNi5ojkS8875opx5zrD8pW5aivcBNyU,47e7ScVzhopxKcakSbQ2ntV3AhSiIZREt6z9r44ev24NMHhrU4,50.78,965.58
2304,2507,iyGvL3xFxClXm18MW3EJCFG4mizpxAnHoFQPAda3BuALY0T6OM,DcV8htKQo1vPgV6eam5SYtUJaux9BkIad3IpVyMcC6Mu5UVB4J,22.76,767.22
2305,2783,6vlJxaHhueR60kdMY8oWftYgq8CAeKHiCdWwn9QyifxqG6bklb,gefNrD50NhOfCgJnW7zHkNQFe2nYjw9ozy8UTB2P0O1CyGPABS,437.96,328.34
2306,2088,s3TfqMduxadb26pPsl5xxJF7CNt3qSTr6YXdD3OwD2pJaWOnLE,RaDsIDdTL3lur67qPlVw3wM8KbM4awct42FJM0uEGbPZlVhDyR,992.43,564.61
2307,2396,ZJQU1zkdFIsUweKOQwW94PCszyG2TjHcwziXQr7LYcSoZNkdVD,tbI2DmukDYB5zgZccFiB8MgknciF1G3rWGrSSY0FkDuMnaszVi,894.93,398.79
2308,2031,V2G1peXQj0n7eLhcZCeH8g1drSEvd4PGBNbbsIPtUAvM0fsYPK,baPdd4OGiXof1bf6vXlFhIyKlGz3kqWzOTxEpPdpkm9G6ZA9R8,883.37,719.73
2309,2430,NdwB61SUckrdye4JrWw0neRAc8QxVhSxuA3nygDazLyRCQfGC3,VyF91iqg8Vhzz1vF5kuILAuTMBF4GYaCydJmbBBLF46I9Kawiu,77.54,332.21
2310,2580,iYXaek4qhK3FQMTe8yvbw8KBXQzNh7USeNTvYby8KvOTx7SxfK,Mmi2aQguWdiZuriztvUjwwHgQTu33xHCGJ9MVfxn6u0S7CLy0t,146.73,887.10
2311,2366,ogX0Oqf7f9VnWkXHaJp9dkaiP6hahb8DQMQOUE5cF0tWppWAyQ,YcOGK51Wp17OTjYQidRaSjlITyEYLH0XswftgvraR4exe3vbq8,939.81,602.20
2312,2890,DqBJzucBIECWDZkh4DDduJWAPVNrIxmmtY8aruvrBiIfYKP51J,TrVVRgU8W6QiWJgY9dTlpzdnEiZ8PPBEVPGY3xkmXsdVz6Ynwu,673.84,761.90
2313,2153,7CPZVTCfvgiNHBFmho5RN5PVmFNSutXAD67B7TsF8O3ZXKSUFD,NEthS7uBWJiIaYICi6FSWGODPFkLoMBVQYN1SQMA6n3I6Xk23U,657.03,848.01
2314,2539,h6nHNalxQYbycPjIFXOm17r2SsuxR6jzxs9y6OVB6i4A2nSwJg,mKvobdEzgYb3N8Wem1UlKp3kwWMYJm5SnWUTXy8sz5ykrjQnah,638.55,792.18
2315,2539,Iz50NHZPEGMGYXdfpJ5c3fFim5F5RNPdNtWD3kWit7iLt8WQPw,3WUJQDWDojRSsTkMNP6Tjh2U6EPcTqfgDgFgNOiGm8qxg26P1k,722.02,668.90
2316,2216,y06vbvplVnEzjcRLd6mrWWZEyhOI5EtdjKO30ZUxHeCiIUIrze,m4Pc2EumY8cOjc2idTqbcB9gTzHkBK5uE0XwC8CQ8Y9zOoJcew,918.91,276.63
2317,2567,GmOsKcis8CwkyNgTQKpeq1yfSpPFRiw3irolaAXiJ7Oa6fvlvb,i2hdO8gxo2Obh2X8mIJ7hWlW4lGLqYAq2BzQBmXw1QgG4EPSRr,56.24,740.71
2318,2715,TbVqY2nnqkvvK6qqEoIVNZYbeMWrUyalaCT7kn7CHPC1xWkEGg,rocCmTJL2NdTFWNrjNqNNM7zq9FjRw6VkC2hKZecHAEDEYWslF,838.59,687.25
2319,2821,FxscJRZfzuh2cYHt0cGmkJNOAyd4xryMrDe94kJADfgA0GnpCK,PdvTXDEgxQUbGw0eonzZONdxJJxgqmdZHP3OXq71XALz6nW3dc,313.70,470.21
2320,2256,eh0ec6CYWPwEgEUY1Z8NIUWJ7cJ7cQG4ORInIrmTpU86ZJakbq,Ijz83BSWo6N0AsFzhAKVFzzyz0rURRDWGBlPHRf59jDNxVvTC4,744.86,112.79
2321,2808,jimBz6HuVfXTL0g8IcjAh6s9iBQSvjmZ8VzX4DRlErHT2qwx58,idDm98O9Sqq9SjJ0tT9DvYuthNmUgaHhDR77iZZR5QNWtNseCR,846.31,164.61
2322,2036,1ceTsdvo2WbfkyxikswGKlbR8ZZZF2Sq1qmOpDKFzI0X4dEnz9,BpSIBeEaT0ZZqJ0RcuGoAzBZy02cnVENugR1B3OSeIRON0uc3V,713.61,883.64
2323,2801,hFTtElENHIWRNV8PzWytWRsnuim8tubVszYkMVqiD0hd9r0oRm,vrZT5HpxA6TLhFWpjrwiKUycx2MPBk9GxdHr7aEhSSBajnux1B,303.85,594.87
2324,2124,toAAewzGsPX3yQLnBUhX1vSF50ODN3eM6cY2GYAvk1NulQ705T,B2j9xVmaXDnkqgk1WUh8PNO3WlL4eq0YgGY1gc7NvQKCey8OlR,731.99,167.02
2325,2174,2gPfEB0xZTatfO82nMdIQ1ZP7sNZm5WwnCqOh2MgPMbVF7SSSF,oHfrbCH180CfRFsyAUN1bjiyUXRncVm5TzUqInAdhacn29ws7l,114.71,351.55
2326,2475,MAEkbAXhUvOys0VJg1L1tIBQOHdRcGMh8Wp2fy3z03v34Lt3BO,VDF69LzLQ57btaxDM2zdsNHEvE6OWJ7NZF0xJGSfxEhhN2eAry,261.68,474.87
2327,2582,EcmwRMrCNJhgfoO6BK4aTCRsALe1hebNMILX2MlEbQ8f2uGcBd,82eOoCWjY0iMRxPkyPO9KoaegSDrsVd9lNrpIFLtlqdRjO93Ur,847.47,850.42
2328,2728,5w8nJA1uPzwBIRi5KSOz2AEYPdiLPGYSNoFn9mTrV8BmgVn3ax,RMsbKNDWtgnHGKu0bs8uCrMeZCsQbimCQJ1MgChuCDPrSjuvsw,221.97,634.34
2329,2691,qmUwK6vg65P4LkVh8sQzgqgNwbkrrWjkdaBB35HFlgYYeXbJBh,6V8ZNv4SLa1CDzsRcLH9IC0C6yZdE2mxzDEn6vtbaVJI6wt2Fp,838.16,636.10
2330,2263,MPqhcriljdqeUTvyDgOJBQ8Fgg3I0fCW6ajlpe9SyJx8Jf3ms8,oLL0KPvDjzryG8gDnIZo72WTwk22sPTLdEK47hbkQNLZOVNBEx,886.89,636.93
2331,2199,3gr7RLPjYBp4fWiK2jclNEoQQOaRDL6Qfbbx2CubZzY0bUzeD6,IsawVHokt5CdBPbN7vzLCaT9cEs7aMEbvam6glDXuoqUAOr2b7,474.28,440.70
2332,2539,PIAgv9NbTyeVz6Hor9ubGQwKQ0QmNFZInDwRX6AbsXIjicjnh3,WjQzsN8MJ7j567A3oBdwh21C14itTkTxvLvCGI4zRiT0Wavnrv,4.73,892.85
2333,2096,CCqfEEusAGHnu4miXg3bkoZgrqCnW2aNk09J8IA6FiaMrGcv6A,NkLCsWwiz9WKgDxBEq7szYdSLc2ug77I5bADdTAfvxUd5u5sHH,848.05,362.34
2334,2840,8HRo8zZABKvOEcrRRj7NBR9i4SnoL8r8fXLZR9s1C8MdR5WbX5,tcyLz4fhQk6HRBEskgMSuSpNvy8HseWRgCw8E8gLaJyT1DLQOw,500.98,472.18
2335,2430,F5yfP4Cj0waOlhZPButObvB77UbGlosepE7plDMIUONjHyWcvh,brlxUGaxiYRgXupOnaqolb4gpXjPy2jeozYBhP4HqQvuQQ9HtS,159.37,824.44
2336,2806,KiEnGFNWzBz8Van8tOt6xZzT4DDOnkcqZgYAiGI14KOKIvBfsx,sqmyGpuE3t80yK5SKblcv34IYe8B7gpNsGgYenpSBZciRz5deR,389.42,643.99
2337,2403,F1l1f5rpDdwckZLp1rsDnUmd6aNrwQnnSo5i6bL3fenxIjg201,8TaJgaC7BKpZcqoglC17EIGylt7z0jXAdX5F07a3AVQguqddt1,651.15,698.45
2338,2497,qLjQBUXj90zaFAvJXKNsSDABOo0Ow6ch3PydxqEb8h54hC5Zb4,eZuLYpdoeUKVoB7wmRLhn3Y1nyDExWzjU4dQ4k7ZHwwp3ukCkT,181.26,27.02
2339,2478,n21hmsmOZ8CMlU060HwuJWJNWqZezuJpZ3b9Jp5DvvI3Kx8Is0,40KeSPfoc55APln4xR0gqeZyFXKGglo6IHeN13ywx1qmH4zPIK,261.37,407.60
2340,2227,V9jQtsdL2DYn32Ler7CatOdFzPR89BI5oS0nCbcf3kxV3NsCQw,nXQJcAEIEiYgzNz5E6BvV9iey9PgYtagF1VFQKSsefGbUFN8FP,416.73,677.07
2341,2345,JvaoSM7gy9BRxbKBtQo4o28nuU0RPslfKApBJvz4C9FSvufIE0,HIlwQc2HcKAu96qDyj4QqWBTqN7j9ayMtFH9B3nvgrtw0HQFqp,111.87,48.29
2342,2898,8VNvqSVqc6pB3YIXrl1y7Brci9rC0iv0vyFO4cj7HqECNX9OiD,XFuV8Cu5b27pNKy0qbxL79eh0IjBUgxfumIOAd0kascjKnykbu,801.35,803.38
2343,2258,q0aSjBf6ocjhzrT66DzE7JYlHw9cWEmPKlDNhSboWLwPXjVT0h,Iv3CXnt7KlCVrrIByjwKVUpWs3ZUGKOPJw4G5PXSlI1qyauYWt,52.98,685.76
2344,2619,KlHDV2Nc0MviOHgJW6krEzDIOqJ2HwTi6tPXI8TEn6egY4MJVR,C9dBJVUkUY1WfEhFIX5Sq1CM5cZ6fePc5XSWUvEQmpKMaQ8C8l,264.53,14.23
2345,2357,0JY8i11RXXU8PaX1GFJPusmyaao0iDHQq89ieqvcI2mc3cDfCm,wfHhPlfS1BIiUjLQyGZt3ZnfbstkLSSZvviP0uSt3jaUPU4Cii,583.11,665.82
2346,2071,jsqnExduvnOKa3nDXIvZj1la2AFFD1ElDA9g6bjlkB0P7MdQQH,ilFNIFsQijuHayFncq5nZlNFsf6YQpQ84nVdXB1awkUktrgoQH,961.26,992.21
2347,2103,vENgPT3Nlxv8fHc1ZD57Ruxfp23mkXBC0VN0JtO3qX3Y1a64eE,zZrSkZnRoTgAf887ISvcX81gTmOKPPcuAkoB9oh93fmpas3w9W,338.99,355.06
2348,2332,E3ETNzxcg14dIp27kTBjz74aWDLMyogtsT7Zmm8f8pvZjJfdrB,SjH3A8xNQbrtYPW8DUzgASnkbH59ospO4suRZhrR0RBBfv5WIG,344.29,201.21
2349,2305,bhSJW9xoH1jj3iBh1bHIOtt6zRrdVHAZpYEUm4caCcDeWC8rNs,9HZcAP7OOSrxBquO21UaloUjnez3kiuroC79KJp3ljUtWvCaYu,561.32,196.30
2350,2394,lgKgrrMOjWbJvxjH11R67gSIyZkCUqofdQp36rucfQjFuHs5T5,FhS5ZwGErEIoTd9IcmKMm1fxUiaQkC0JH7RIUTdGlu6X44ruVf,694.22,583.14
2351,2226,iVbiifdp9yozCXz7HqhkSCsKUKS46cKR35kwirzlkVPg1Of8V1,MFRnxSu2cAgzi0TkWoGtfBKNJIiet1FMK0cJhHFuXsRrxb7FRh,483.88,235.55
2352,2556,2ifeM0nf6jOAR9Qz9NQyzZKR1SnrDJsus8smPtiOg6WHtAfwvA,e4bJGPucUFdRgF5QOY4gpezKmOEGBdjUK8xDVwXuq0Xu3gx156,730.06,184.05
2353,2043,S0gUHwN2jMoU0OxeKULQBQn5DjFw9VCpCMyWr0C8NwAZz8HTUU,4ZD1ikrtJIkV7AIhjxSbGpX6NCeWWCJPeUbuUdAHb1fD2mcp8q,961.59,370.56
2354,2146,cXWvsTskWDM0LKOKP24sRf16IB51g9AWXycf5ndTmjmNhbISfg,99I6mzA2KwcaHZkdgi5zumBIyKJbCGhU5lZGH4TJdl3HQwxx8G,867.32,391.13
2355,2029,0XSFj17oiCfPuT0A9Vp9GbMDyEI6CH4iIoXgOxG8wM3pteR0I4,iUsSfpMQGp3xrQd3tXNzwfqiCvh2rZ2tXGL7S70Mty9DxdQfF1,21.94,389.49
2356,2519,qXlebFG6NNfLxNVQ87SeWfPNd1gAHEHWGc1YFsRc5givhw1JZt,tn8itR4zH5QPpuCwoETW4xytafa57NLdOksbqpWw54e3V8X46s,436.10,871.42
2357,2691,DQ7Iv6rvEHOznXTHpRuBJrewTcXD62khptvSv8tncXJfqfA7JL,JZDFOMzkdLPjPTFMgwP7hY2Dkb7eG2azqdPwVyvR1nVxjs6f58,869.45,884.84
2358,2685,iUwwKfyyN9fb3yP2gnNSo5OX0DbjenndR3LTXvWx31eqWMr9Ne,gLE5lGMkhHYdECp3omllu4zg9VWPlD7a4o9KmJ8qp3rTGaTZlU,184.13,518.75
2359,2560,KdRmVSjHFYQ6z1rkFi5Bsh2IOXzbtFiaStcVol5KvCVQYWVSWR,P5ZQUZzzLeoJCuJ4DAI97md3MmlcDcH6pVECpl6ZxxRCRyVTQD,34.00,425.95
2360,2105,uBYkVqSNDrVh9h3qAgKEP6ETaBTmlUuAtcyx6Xt1wcmGnQQ5Wd,FzvOdWqO26z9DgiAGDEZcqmxN1yoRXjVdSQM6W0TgNy0eP8MPX,323.14,292.12
2361,2135,oKQCQ6h7OvdabU0iLsKyXmPvhRYmMj3OUSpHw1R9XCDEdws6l6,neovRkuqRLZiXd7QiTgO43tMeW6dblQrv3JKbldw4Xe5GTINau,991.15,399.29
2362,2411,2Vn1dUuBIyUujyGeUIHNtJkR1RsXzMIZoSqrtjoxWh31sRktVu,zCWYDLNXEccRHttOOuLtOgxhsjVElxuFo3RnBf0rEFXvmh28LN,307.36,426.60
2363,2303,EMNXBsKJNC11l9z4QBgbyaSmqpZMKVmjiMH509yJEnk5pURgCt,q7iU9pksOJEtYCw0zvRFWyaeiK0CHr4exxtADzY9hzO4CiXThk,111.56,837.62
2364,2218,fs8KQ3WrzUbitMECWcFACX5RXwrOSnDOrjX7PNFynPyxIMqPIP,xHGXYN8yc5xISiDYvh5nz9ZIiSAeXVYCZOqKNADiSdiWV66SZi,816.73,676.54
2365,2200,bjMdOXpHKm4WazBMCdkUfNL1UOE63Y50yEzxDVpIVpoUsEoJ3N,DREzyfOzLcSaWuu4y34b40f0uEsQpgUS4szshcdUeI0bMxOLFS,430.50,620.36
2366,2077,FEuOayrkMeVEN3n3CkGbOchLujw36PgtYCw9lz6qFVSHJJp3Ct,5hTgDl9IT85saesWTr4KwhgolEGPaM0Sru5JqNAVtn2V52GnCz,898.73,844.37
2367,2258,pvPu2lSiCs4Qk0HQ8TIx4846Gs4cXDFYVRVxQdqXo9HMvt5JtS,MUCOTEZg4HgvlSWHQoJqJhoBVCDAQbAHG3z2cy423HRf28G4u5,498.70,240.66
2368,2272,QyNyUKI7n9O1AEKaOnnDb50FjAEQg5aDOcmdFWdvZFdMnAi9o3,G6iboxg1LDg41sJD5p5DTsnaYzXE1sKbhUNtwYLyDyFPz47KN7,104.01,556.77
2369,2834,bJi3NaA3YnUL5ImaTz9Ly7W4ZAFqiZqKjztHaPinmkAS7CVyjP,hct5DTXBJS71cDdcVuaL0bGNqGGxsJjEfhsdjwIApsa4d4vny0,402.14,21.83
2370,2588,JljhGRaW37qVgjKD4xZOGcix0AOzCX8pnoCDStihclwAakYTy1,907rduo1UdegzmS0PK93OnWds8aHQ13BiRvK81q3A2bqmmFcCd,200.92,619.64
2371,2466,lmJKualFYkdOYWKkHj97eKlEH98xVl7J2WJO4zewv9JCrMTsuK,UYI1WfKFTDjQgzXEw9X0Jh2Pwead6TxTd8OXxjWw5S6Mze2yLM,560.64,138.98
2372,2170,oUPnJPASpX5jBnuJO7jPPo6Eu7DVxkdD3mCa1btNHdBf2ARXHy,JIJwc8kkN9lHlj4Kz1OaXU9IUjPWRHG0bIDzHVcCJldHbIIrql,813.82,315.10
2373,2547,C3r39IbJ03HxQbQTifzzDs5ZRvYijWhD5JX4ppdb6KjHL2Oef6,6OyhAT2PEvfe2TMBSJnqcSbXiY1HfEW1S5NiDkzan3yWFOqyoE,703.67,78.33
2374,2592,dOnsgYo5pZK7eu9XAqiTMFqe4CNF4YlEWZM1COODDNkz7tRNbv,z7TmctFN021HZlo7R8goiKNPi466Jnos0cz2nRB4ySNzH0iiVT,459.06,737.17
2375,2235,PE4sA1vyO0wa1j76C5cJPDgX3sjRy0cRDadnyD6DndrkA5OKYq,DcEdnB1iDRCCdBDPos3ocnDZ9Dv1MEpfZqZNTfFU6I7QhEw1iL,814.96,457.82
2376,2100,fW6LX4ldGampQjOS48VJveGnEAzq7y5BHlizTTGLpd32JR46Ht,o4h9JSE8SfipHkF9y9aZ7nVDuiiPbQ8gmZN5JojxBzOk6Jw3JI,895.03,134.08
2377,2139,6vv4pMsV9LKjM3B0BW25bji2SQUEfcMXtSt9yXNg70dVe6QOxO,NThzdn0xtsNkOsqiEaeQyN3WHuinx3UZ4Y4v1balOLGCA7MgbY,467.41,502.48
2378,2887,GqMpSzUKXUPqCEJpGBWbK4wBdQCrZIU7LOz5NB7Sguqc1Lsgip,rBKiUu938QEZ6cLuxeHWl1Yc6YcyJVv9jkseOvz4fnnYFFGoxx,592.07,956.86
2379,2150,9LKi7WhGfSSX0rjjOWESvt6XqSQLdSnGNO1HklxS8Fm7Wohtr3,JN09m9feOd7z1BCaB9kV7KPEUBU7Wxz1Tc28rzTnBSiSVtJgpu,285.13,789.41
2380,2448,uzNq0S2sspy3XsUclLSlJAoPWNVdcGHgSRpsAfvLNY4B9s260j,oJzbWCuzumGtInLSYfjBO1HN29BKNMkgVuEouso4wuQndlAEIB,871.09,467.41
2381,2194,OIxOP7e9LuvN4rUcbEv3g736u6fCbENHEk5Vx95EXmjaCAa9eL,nSIwMIt6uM0KD8vu8UjZ50uemQGQiKg4OdnmUi3RLi8B3MXuNK,647.34,622.81
2382,2359,eNVt5WidmhiDZ6jYVeT53GSxzvEoowX065f6ZoO45M40cvdCrp,5TWpNWTZX9IptS3OwjwUaataJhUdZVqEgSLMLDivInx63Zu3Ko,610.61,797.84
2383,2838,UguuGnpR8LoMgoxopGLM9sXy2YLvCbC97Qh9ysa9hNAdnlckZt,fKkyB5jhBK61jcB0GpIzlnhmcqnEnKOEpFpnhgthLTfe83U3Ir,109.76,504.99
2384,2176,yRkuhfTSAMAXloXDk8drue5ZL5wZA4xidpCa9TNlX15ngihndm,U49dGUFOb5zvH7X7Xul2OZOGwpmdCCy3Ifqi2dq8UfQehobegS,276.26,937.43
2385,2244,i8MuEwhDP53q5iL0eAZhjlvzmuld9HEeWgZZc2gHL0GcPnGS08,1icyvqcbq9k4w8obeJtAoqNvJzGYUu1RPi1gR1TaUZSKlDWjZq,681.79,76.59
2386,2294,SMTyWTHUAHNEm2JHCuIk5yqK0mUsS6YtOCvKcnulNK6QTVK3oe,m7hTclSyVm9xWCScXFXwZQShpj6gSjiYWWk2bjz4MO0DkBteUT,666.99,73.44
2387,2189,880mqkCNJJSmIkL9He1ZNpfrzUpWqYTVxMSyAIHMNLFVOlAbd2,Y1Bj4oHtOn5m4i1HxUJkVqCo7vbSdYKDNGyuHxUAyYAAOJFIPv,649.62,364.51
2388,2228,wjtOmCTU8eA1iEPNwlMTUQUtaQjpXKqsH3sZ5mzJxKJ31DOF5p,ZwwXOQTtyOZ4z9JaEktcMDZXhQUdA0F055Fajwqn5v09rCilT0,717.39,764.84
2389,2310,JE6mt4eB9QZiKxuhtsnNxVtpRYzYcfk4XHWT7Nt450sHZQIoZE,cFM1O72td4aP4FDqhMuJ27uC5vWxKTL8XRX4pCllGrO0dz4LEP,472.34,413.55
2390,2785,383k6ckOdp8TYY5vLqDO1SWMZhXcflPT5MOHNukwLY1xzIGySQ,OHxherZ4UwOqmWE1Ac988xVsYB812XR5Yr3iKkQ9B3C1AtnJ9e,112.30,717.42
2391,2150,ASVzKhZ3YGqaicoe31EBy3Xo3SftrvOlgpi8HOy4v3jgfscw74,3xkxS08bBSh86112hls6JW5nSS9qn1uoiXm54vcXvrwSPro9Kz,372.26,626.51
2392,2179,zMs9fbs4xr9X4eRvnCf7nEUyhvEYfAOIDiJWNI5xvXVmCNOpBk,rjW1QE7E7k6tdvJvgfVWOUhVy7I33DShJr52zgzQFN5KHzAUwr,381.00,273.69
2393,2409,DUI92zdfITFLCqu9H1YcmpmTNYZpVLNrKuLwLMMRUcwMITJkyj,SNs5fnihgpzts5P4JtRYqNgmmR3IDbkd6YjyYkyZekwbgqczvi,666.96,471.78
2394,2460,jzobqitCwL5QtX3fwAGRBifOj6PBzLtRYzQI02QJloqslbpQLP,4UAMFov64j81fkwONyER5t1CWwVfmHFVsZh0ohu6tLBA4H41KC,396.86,825.14
2395,2527,rDQljF2grw5EWKcTnswiAy7ywM9w8W4dT8y6ByaMObAXEsL8b0,XuXxH3snVKTV0dcz56OMos7l02YfVyiuiAozIoguygi6DRDrsk,238.76,692.55
2396,2670,86MMzQQ7kV1YP3HYAptoBah1evuofwfnAuM0SwkKKqZZQYuqvU,GCEzifIb1scgEP2JAFNaXFXjLQle3dRAZSmhE4kXronPryiC6g,564.68,513.38
2397,2533,Vq1oFTIdtOpoYyDVh53PZdPEDFOUZssNkvuvHyUcpusaweVDdw,hookywAhFiRjSdnkGTxTMnjP5zs3fOznIyuHszCTooeuGeAPea,185.92,867.30
2398,2077,M4Bx9LTTQWLOIgondU2IsqbAG2KHhv6G3FVY1AGJtluzul4nXv,QzYP3y2gb0S0rYwLwIS0lSjpRJVFW24Bp7PggQTjOuUkhCuCY9,696.96,266.98
2399,2096,meIhkjad1fwYX6JnPxOKLAfFzT8AfgTKnHGPING8DAxQglwenq,Sl5HbJ00nhJMB28FwnMLGxDVFobNJVzBAl4oGN6J6oprede0lK,418.40,932.99
2400,2334,1QjY6WQbX7QohTm8cSOmBGBV8EGteQtyKBSai89moZ2iKrtEEL,Gw62Pz4hlnJe5m9U3ey7Ln4yQlNNIg69ic1kxJmeJphWSiriWz,827.03,21.01
2401,2416,ZbcUYHiStXwoechVIbpvEGNH9fdFNzGpQajOel6yOdTojUOBjW,qa8nPT8x7C7J06hpqq6g6qXCnOT48rU6nJmLtrThYaeQVtKsvN,736.93,94.10
2402,2526,Tyh9Mm26dmWVTPwjjtAaAl6gdOP5xviJwiUNTPszFwQ0kfEO36,6dcNUmtPQlI50IWZYlHRYJqULok7UXUNsBeEAhTtnWmE36qf3d,273.37,872.69
